,OBJECTID,ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,VULEOPCT,MINORPOP,MINORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D_PM25_2,D_OZONE_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_LDPNT_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_UST_2,D_PWDIS_2,P_VULEOPCT,P_MINORPCT,P_LWINCPCT,P_UNEMPPCT,P_LNGISPCT,P_LESHSPCT,P_UNDR5PCT,P_OVR64PCT,P_PM25,P_OZONE,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_PM25_D2,P_OZONE_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_LDPNT_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_UST_D2,P_PWDIS_D2,B_VULEOPCT,B_MINORPCT,B_LWINCPCT,B_UNEMPPCT,B_LESHSPCT,B_LNGISPCT,B_UNDR5PCT,B_OVR64PCT,B_PM25,B_OZONE,B_DSLPM,B_CANCR,B_RESP,B_PTRAF,B_LDPNT,B_PNPL,B_PRMP,B_PTSDF,B_UST,B_PWDIS,B_PM25_D2,B_OZONE_D2,B_DSLPM_D2,B_CANCR_D2,B_RESP_D2,B_PTRAF_D2,B_LDPNT_D2,B_PNPL_D2,B_PRMP_D2,B_PTSDF_D2,B_UST_D2,B_PWDIS_D2,T_VULEOPCT,T_MINORPCT,T_LWINCPCT,T_UNEMPPCT,T_LNGISPCT,T_LESHSPCT,T_UNDR5PCT,T_OVR64PCT,T_PM25,T_OZONE,T_DSLPM,T_CANCR,T_RESP,T_PTRAF,T_LDPNT,T_PNPL,T_PRMP,T_PTSDF,T_UST,T_PWDIS,T_PM25_D2,T_OZONE_D2,T_DSLPM_D2,T_CANCR_D2,T_RESP_D2,T_PTRAF_D2,T_LDPNT_D2,T_PNPL_D2,T_PRMP_D2,T_PTSDF_D2,T_UST_D2,T_PWDIS_D2,EXCEED_COUNT_80,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,Shape_Length,Shape_Area,FIPS
66261,66262,42101029800,Pennsylvania,PA,Philadelphia,3,5303.0,5243.0,3266.0,1881.0,2047.0,2192.0,0.696833388188282,4508.0,0.850084857627757,2850.0,0.543581918748807,259.0,0.118156934306569,135.0,0.07177033492823,694.0,0.212492345376607,553.0,0.104280595889119,329.0,0.062040354516312,9.089459178082192,43.4309607843137,0.48493929599251,30.0,0.4,2790.79205878526,1733.0,0.846604787493893,0.972800941049494,4.14204183796591,6.33588807331302,43.9648610471,0.016795210714502,44.59733684405005,43.203670067673485,59.92767138419225,57.83717121962741,56.443504443250845,65.5023384896985,66.89600526607506,68.28967204245164,68.28967204245164,63.41183832513367,63.41183832513367,50.17200394955631,90.0,87.0,87.0,90.0,80.0,84.0,93.0,7.0,64.0,62.0,86.0,83.0,81.0,94.0,96.0,98.0,98.0,91.0,91.0,72.0,88.0,90.0,94.0,90.0,91.0,97.0,97.0,98.0,97.0,96.0,95.0,93.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,7.0,7.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,90 %ile,87 %ile,87 %ile,90 %ile,80 %ile,84 %ile,93 %ile,7 %ile,64 %ile,62 %ile,86 %ile,83 %ile,81 %ile,94 %ile,96 %ile,98 %ile,98 %ile,91 %ile,91 %ile,72 %ile,88 %ile,90 %ile,94 %ile,90 %ile,91 %ile,97 %ile,97 %ile,98 %ile,97 %ile,96 %ile,95 %ile,93 %ile,12.0,649154.0,0.0,0.0,0.0,4494.152468136892,1108034.518268814,42101029800
66262,66263,42101029900,Pennsylvania,PA,Philadelphia,3,4531.0,4503.0,2585.0,1374.0,1620.0,1682.0,0.814281981658368,3977.0,0.877731185168836,3381.0,0.750832778147901,268.0,0.159334126040428,64.0,0.046579330422125,489.0,0.18916827852998,226.0,0.049878613992496,521.0,0.114985654380931,9.103820821917807,43.3818150326797,0.48676318215768,30.0,0.4,1848.94035584896,1476.0,0.911111111111111,0.974417714354518,3.64916288122177,7.05616857395208,76.2199438866,0.001739192436162,52.928328807793946,49.67120088116047,70.02825042261968,67.58540447764457,65.95684051432784,73.28537834925315,80.61391618417846,79.79963420252011,78.98535222086174,74.91394231256989,77.35678825754499,43.15694502789353,97.0,88.0,97.0,95.0,72.0,80.0,42.0,27.0,65.0,61.0,86.0,83.0,81.0,90.0,99.0,98.0,97.0,92.0,95.0,53.0,92.0,93.0,98.0,96.0,96.0,98.0,99.0,99.0,99.0,99.0,99.0,90.0,11.0,9.0,11.0,11.0,9.0,8.0,5.0,3.0,7.0,7.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,10.0,11.0,6.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,97 %ile,88 %ile,97 %ile,95 %ile,72 %ile,80 %ile,42 %ile,27 %ile,65 %ile,61 %ile,86 %ile,83 %ile,81 %ile,90 %ile,99 %ile,98 %ile,97 %ile,92 %ile,95 %ile,53 %ile,92 %ile,93 %ile,98 %ile,96 %ile,96 %ile,98 %ile,99 %ile,99 %ile,99 %ile,99 %ile,99 %ile,90 %ile,12.0,591446.0,0.0,0.0,0.0,4468.0476999822495,1009450.1741478384,42101029900
66263,66264,42101030000,Pennsylvania,PA,Philadelphia,3,7376.0,7376.0,4623.0,2453.0,2900.0,2513.0,0.737188177874186,6366.0,0.863069414316702,4509.0,0.61130694143167,420.0,0.167130919220055,185.0,0.075417855686914,1155.0,0.249837767683322,432.0,0.058568329718004,1241.0,0.168248373101952,9.10740383561644,43.4017849673203,0.485284785311538,30.0,0.4,406.901106681779,2324.0,0.801379310344827,0.627201277806904,3.00688284602146,5.8525898155781,45.1005721048,0.001104892579555,47.917231561822085,45.705667028199535,63.39818329718,61.18661876355744,59.712242407809065,44.23129067245116,69.29568872017349,70.77006507592185,70.03287689804768,66.34693600867674,67.82131236442511,36.12222071583511,93.0,87.0,92.0,96.0,81.0,88.0,55.0,56.0,65.0,62.0,86.0,83.0,81.0,60.0,94.0,96.0,95.0,90.0,92.0,49.0,90.0,91.0,96.0,92.0,93.0,87.0,98.0,98.0,97.0,97.0,97.0,85.0,10.0,9.0,10.0,11.0,9.0,9.0,6.0,6.0,7.0,7.0,9.0,9.0,9.0,7.0,10.0,11.0,11.0,10.0,10.0,5.0,10.0,10.0,11.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,9.0,93 %ile,87 %ile,92 %ile,96 %ile,81 %ile,88 %ile,55 %ile,56 %ile,65 %ile,62 %ile,86 %ile,83 %ile,81 %ile,60 %ile,94 %ile,96 %ile,95 %ile,90 %ile,92 %ile,49 %ile,90 %ile,91 %ile,96 %ile,92 %ile,93 %ile,87 %ile,98 %ile,98 %ile,97 %ile,97 %ile,97 %ile,85 %ile,12.0,910853.0,0.0,0.0,0.0,5739.094363947006,1554847.596620126,42101030000
66264,66265,42101030100,Pennsylvania,PA,Philadelphia,3,6225.0,6225.0,4029.0,2194.0,2483.0,2959.0,0.7314859437751,5410.0,0.869076305220883,3697.0,0.593895582329317,636.0,0.214937478877999,100.0,0.045578851412944,439.0,0.108960039712087,207.0,0.033253012048193,590.0,0.094779116465863,9.12371780821918,43.3620921568627,0.484498049884301,30.0,0.4,569.154763787565,1871.0,0.753523962948046,0.311788068393333,2.35824566424762,6.95855833313769,71.5059334242,0.000119224485341,48.2780722891566,44.6206425702811,62.907791164658605,60.713333333333296,59.2503614457831,49.7410441767068,67.29670682730921,66.5652208835341,67.29670682730921,67.29670682730921,68.7596787148594,22.676064257028106,92.0,88.0,90.0,98.0,72.0,58.0,19.0,18.0,66.0,61.0,86.0,83.0,81.0,68.0,92.0,91.0,92.0,92.0,94.0,31.0,90.0,91.0,95.0,92.0,92.0,90.0,97.0,98.0,97.0,97.0,97.0,72.0,10.0,9.0,10.0,11.0,6.0,8.0,2.0,2.0,7.0,7.0,9.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0,4.0,10.0,10.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,8.0,92 %ile,88 %ile,90 %ile,98 %ile,72 %ile,58 %ile,19 %ile,18 %ile,66 %ile,61 %ile,86 %ile,83 %ile,81 %ile,68 %ile,92 %ile,91 %ile,92 %ile,92 %ile,94 %ile,31 %ile,90 %ile,91 %ile,95 %ile,92 %ile,92 %ile,90 %ile,97 %ile,98 %ile,97 %ile,97 %ile,97 %ile,72 %ile,11.0,725114.0,0.0,0.0,0.0,4586.724566640298,1237852.97448331,42101030100
66265,66266,42101030200,Pennsylvania,PA,Philadelphia,3,8835.0,8747.0,5852.0,2734.0,2855.0,4022.0,0.634081621257937,7166.0,0.811092246745897,3998.0,0.457070995769978,344.0,0.085529587270015,48.0,0.017556693489393,823.0,0.140635680109364,534.0,0.06044142614601,769.0,0.087040181097906,9.11784438356164,43.4314581699346,0.482671858357782,30.0,0.4,1400.07950401299,2344.0,0.821015761821366,0.362997514782513,2.44522055684276,4.1171967887456,99.9872823859,8.1805637634e-05,41.21530538176593,39.31306051799212,54.53101942818262,52.62877456440881,51.360611321892925,54.53101942818262,60.23775401950406,58.96959077698818,58.96959077698818,53.262856185666735,60.871835640762,17.754285395222247,86.0,84.0,78.0,80.0,54.0,68.0,58.0,15.0,65.0,62.0,86.0,83.0,81.0,86.0,95.0,93.0,93.0,84.0,96.0,28.0,86.0,88.0,92.0,86.0,88.0,93.0,95.0,95.0,94.0,92.0,94.0,63.0,9.0,9.0,8.0,9.0,7.0,6.0,6.0,2.0,7.0,7.0,9.0,9.0,9.0,9.0,11.0,10.0,10.0,9.0,11.0,3.0,9.0,9.0,10.0,9.0,9.0,10.0,11.0,11.0,10.0,10.0,10.0,7.0,86 %ile,84 %ile,78 %ile,80 %ile,54 %ile,68 %ile,58 %ile,15 %ile,65 %ile,62 %ile,86 %ile,83 %ile,81 %ile,86 %ile,95 %ile,93 %ile,93 %ile,84 %ile,96 %ile,28 %ile,86 %ile,88 %ile,92 %ile,86 %ile,88 %ile,93 %ile,95 %ile,95 %ile,94 %ile,92 %ile,94 %ile,63 %ile,11.0,901714.0,0.0,0.0,0.0,5094.2560989527265,1539575.0798966892,42101030200
66266,66267,42101030501,Pennsylvania,PA,Philadelphia,3,5348.0,5348.0,3027.0,1682.0,1827.0,2298.0,0.725224382946896,4779.0,0.893605086013463,2978.0,0.556843679880329,263.0,0.114447345517841,212.0,0.126040428061831,657.0,0.217046580773042,574.0,0.107329842931937,349.0,0.06525804038893,9.13459753424658,43.4934209150327,0.450727765893171,30.0,0.4,488.394007931613,1468.0,0.803503010399562,0.154922439957971,1.44758558237461,2.88827533852964,34.4483090854,,47.86480927449514,44.96391174270756,60.193623784592376,60.193623784592376,58.74317501869858,46.414360508601355,68.89631637995512,58.01795063575169,60.918848167539274,56.567501869857885,64.54497008227375,,92.0,89.0,88.0,89.0,88.0,85.0,93.0,8.0,66.0,62.0,83.0,83.0,81.0,64.0,95.0,80.0,84.0,78.0,89.0,,90.0,91.0,94.0,91.0,92.0,88.0,98.0,95.0,95.0,93.0,96.0,,10.0,9.0,9.0,9.0,9.0,9.0,10.0,1.0,7.0,7.0,9.0,9.0,9.0,7.0,11.0,9.0,9.0,8.0,9.0,0.0,10.0,10.0,10.0,10.0,10.0,9.0,11.0,11.0,11.0,10.0,11.0,0.0,92 %ile,89 %ile,88 %ile,89 %ile,88 %ile,85 %ile,93 %ile,8 %ile,66 %ile,62 %ile,83 %ile,83 %ile,81 %ile,64 %ile,95 %ile,80 %ile,84 %ile,78 %ile,89 %ile,,90 %ile,91 %ile,94 %ile,91 %ile,92 %ile,88 %ile,98 %ile,95 %ile,95 %ile,93 %ile,96 %ile,,11.0,377375.0,0.0,0.0,0.0,3603.2809195091577,644643.701361202,42101030501
66267,66268,42101030502,Pennsylvania,PA,Philadelphia,3,7702.0,7686.0,3783.0,1801.0,1946.0,2873.0,0.754712439895339,7009.0,0.910023370553103,4607.0,0.599401509237574,282.0,0.098155238426732,235.0,0.130483064963908,435.0,0.114988104678826,1502.0,0.195014282004674,606.0,0.078680862113737,9.14393671232877,43.4935947712418,0.4424931694094,30.0,0.4,365.162410499635,1619.0,0.831963001027749,0.143713602487804,1.07143640920633,2.48515251710067,37.9488002592,,49.811021033092345,46.79217127351098,61.88642007141776,62.641132511313096,61.13170763152242,43.018609074034295,72.45239422995249,58.8675703118364,58.11285787194107,56.603432992150395,67.92411959058047,,94.0,90.0,91.0,85.0,89.0,60.0,99.0,12.0,66.0,62.0,82.0,83.0,81.0,57.0,96.0,78.0,77.0,75.0,90.0,,91.0,92.0,95.0,93.0,93.0,86.0,98.0,95.0,93.0,93.0,97.0,,10.0,10.0,10.0,9.0,7.0,9.0,11.0,2.0,7.0,7.0,9.0,9.0,9.0,6.0,11.0,8.0,8.0,8.0,10.0,0.0,10.0,10.0,11.0,10.0,10.0,9.0,11.0,11.0,10.0,10.0,11.0,0.0,94 %ile,90 %ile,91 %ile,85 %ile,89 %ile,60 %ile,99 %ile,12 %ile,66 %ile,62 %ile,82 %ile,83 %ile,81 %ile,57 %ile,96 %ile,78 %ile,77 %ile,75 %ile,90 %ile,,91 %ile,92 %ile,95 %ile,93 %ile,93 %ile,86 %ile,98 %ile,95 %ile,93 %ile,93 %ile,97 %ile,,11.0,699364.0,0.0,0.0,0.0,4830.648978576593,1194769.039127632,42101030502
66268,66269,42101030600,Pennsylvania,PA,Philadelphia,3,6851.0,6641.0,5102.0,2608.0,2885.0,3765.0,0.492971711341181,4383.0,0.639760618887753,2299.0,0.346182803794609,377.0,0.100132802124834,367.0,0.140720858895705,998.0,0.195609564876519,408.0,0.059553349875931,1259.0,0.183768792876952,9.134450958904107,43.5762764705882,0.431369888379639,30.0,0.4,860.495128088712,1995.0,0.691507798960138,0.157310471857045,0.608086556470114,1.94536888181394,28.3201242199,,32.536132948517945,31.0572178144944,39.930708618635656,40.91665204131802,39.930708618635656,38.45179348461211,43.87448230936511,39.43773690729448,31.0572178144944,34.50801979388267,42.888538886682745,,74.0,75.0,61.0,86.0,90.0,81.0,56.0,64.0,66.0,63.0,81.0,83.0,81.0,78.0,89.0,80.0,63.0,70.0,87.0,,80.0,81.0,84.0,77.0,80.0,83.0,88.0,85.0,77.0,79.0,85.0,,8.0,8.0,7.0,9.0,9.0,10.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,0.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,0.0,74 %ile,75 %ile,61 %ile,86 %ile,90 %ile,81 %ile,56 %ile,64 %ile,66 %ile,63 %ile,81 %ile,83 %ile,81 %ile,78 %ile,89 %ile,80 %ile,63 %ile,70 %ile,87 %ile,,80 %ile,81 %ile,84 %ile,77 %ile,80 %ile,83 %ile,88 %ile,85 %ile,77 %ile,79 %ile,85 %ile,,8.0,1007764.0,0.0,0.0,0.0,6000.255847960295,1721869.4457012282,42101030600
66269,66270,42101030700,Pennsylvania,PA,Philadelphia,3,4421.0,4393.0,2799.0,1641.0,1832.0,2330.0,0.58149670881988,3311.0,0.74892558244741,1819.0,0.414067835192351,187.0,0.080257510729614,143.0,0.08714198659354,263.0,0.093962129331904,499.0,0.112870391314182,328.0,0.074191359420945,9.12787589041096,43.6388901960784,0.419136529746045,30.0,0.4,1190.56054393187,848.0,0.462882096069869,0.156920656717634,0.358557792750079,1.18570053669227,25.5933631312,0.000995497028191,38.37878278211211,37.21578936447235,46.51973670559044,48.26422683205008,47.10123341441032,48.84572354086996,43.03075645267116,46.51973670559044,29.656332149813903,34.30830582037295,50.00871695850972,27.91184202335426,82.0,81.0,72.0,77.0,83.0,51.0,95.0,11.0,66.0,64.0,80.0,83.0,81.0,84.0,74.0,80.0,51.0,59.0,86.0,48.0,84.0,86.0,88.0,83.0,85.0,90.0,88.0,90.0,75.0,79.0,89.0,78.0,9.0,9.0,8.0,8.0,6.0,9.0,11.0,2.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,9.0,6.0,6.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,8.0,9.0,8.0,82 %ile,81 %ile,72 %ile,77 %ile,83 %ile,51 %ile,95 %ile,11 %ile,66 %ile,64 %ile,80 %ile,83 %ile,81 %ile,84 %ile,74 %ile,80 %ile,51 %ile,59 %ile,86 %ile,48 %ile,84 %ile,86 %ile,88 %ile,83 %ile,85 %ile,90 %ile,88 %ile,90 %ile,75 %ile,79 %ile,89 %ile,78 %ile,9.0,655249.0,0.0,0.0,0.0,4810.236600919764,1119781.8258889504,42101030700
66270,66271,42101030800,Pennsylvania,PA,Philadelphia,3,5727.0,5726.0,3985.0,1965.0,2122.0,2633.0,0.47496624411662,3932.0,0.686572376462371,1508.0,0.263360111770869,132.0,0.050132928218762,118.0,0.060050890585242,465.0,0.116687578419071,344.0,0.060066352365986,1046.0,0.182643617950061,9.12046630136986,43.63939673202609,0.425649108629665,30.0,0.4,707.631786696663,1701.0,0.801602262016965,0.174171891636287,0.45594015299597,1.22514981946458,50.6595317186,0.00135634704521,30.8728058675803,30.39783962346368,37.9972995293296,39.422198261679455,38.47226577344623,34.67253582051326,44.646826946962285,39.422198261679455,26.59810967053072,28.4979746469972,43.69689445872904,23.748312205831,72.0,78.0,45.0,54.0,77.0,61.0,57.0,63.0,65.0,64.0,80.0,83.0,81.0,73.0,94.0,83.0,56.0,60.0,92.0,50.0,78.0,81.0,82.0,76.0,78.0,80.0,89.0,85.0,72.0,74.0,86.0,73.0,8.0,8.0,5.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,9.0,6.0,7.0,10.0,6.0,8.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,72 %ile,78 %ile,45 %ile,54 %ile,77 %ile,61 %ile,57 %ile,63 %ile,65 %ile,64 %ile,80 %ile,83 %ile,81 %ile,73 %ile,94 %ile,83 %ile,56 %ile,60 %ile,92 %ile,50 %ile,78 %ile,81 %ile,82 %ile,76 %ile,78 %ile,80 %ile,89 %ile,85 %ile,72 %ile,74 %ile,86 %ile,73 %ile,6.0,795704.0,0.0,0.0,0.0,4844.42137300688,1359713.1703055515,42101030800
66271,66272,42101030900,Pennsylvania,PA,Philadelphia,3,4753.0,4753.0,2750.0,1405.0,1454.0,2620.0,0.61298127498422,3580.0,0.753208499894803,2247.0,0.472754050073637,28.0,0.010687022900763,243.0,0.172953736654804,515.0,0.187272727272727,652.0,0.137176520092573,426.0,0.089627603618767,9.13362301369863,43.5545738562092,0.456969673560422,30.0,0.4,919.987379753403,1014.0,0.697386519944979,0.187626036324718,1.12193962083636,2.16901913564745,22.9035407076,,40.45676414895853,38.617820324005855,51.49042709867449,50.877445823690266,49.65148327372182,48.42552072375339,54.55533347359559,51.49042709867449,47.812539448769165,44.13465179886384,52.1034083736587,,84.0,81.0,80.0,8.0,92.0,80.0,98.0,16.0,66.0,63.0,84.0,83.0,81.0,79.0,89.0,84.0,78.0,72.0,85.0,,86.0,87.0,90.0,85.0,87.0,90.0,93.0,92.0,88.0,87.0,90.0,,9.0,9.0,9.0,1.0,9.0,10.0,11.0,2.0,7.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0,0.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,0.0,84 %ile,81 %ile,80 %ile,8 %ile,92 %ile,80 %ile,98 %ile,16 %ile,66 %ile,63 %ile,84 %ile,83 %ile,81 %ile,79 %ile,89 %ile,84 %ile,78 %ile,72 %ile,85 %ile,,86 %ile,87 %ile,90 %ile,85 %ile,87 %ile,90 %ile,93 %ile,92 %ile,88 %ile,87 %ile,90 %ile,,11.0,644878.0,0.0,0.0,0.0,4830.288382985665,1101626.2717913871,42101030900
66272,66273,42101031000,Pennsylvania,PA,Philadelphia,3,7529.0,7484.0,4620.0,2095.0,2296.0,3614.0,0.56581741939363,5328.0,0.707663700358613,3173.0,0.423971138428647,141.0,0.03901494189264,310.0,0.147971360381861,1024.0,0.221645021645021,440.0,0.058440695975561,816.0,0.108380927081949,9.1171295890411,43.6520215686275,0.437779749575826,30.0,0.4,767.03837138415,1505.0,0.655487804878048,0.20493157187922,1.12251704765721,1.56784987985437,57.0052847226,0.000867082498437,36.77813226058596,36.21231484119232,46.39702839027767,46.962845809671286,45.83121097088404,42.436306454522246,49.226115487245806,48.660298067852175,44.133758712703134,36.77813226058596,52.6210200036076,26.027601292106983,80.0,79.0,73.0,41.0,90.0,85.0,55.0,24.0,65.0,64.0,82.0,83.0,81.0,75.0,87.0,86.0,78.0,65.0,93.0,46.0,83.0,86.0,88.0,82.0,84.0,86.0,91.0,91.0,86.0,81.0,91.0,76.0,9.0,8.0,8.0,5.0,9.0,10.0,6.0,3.0,7.0,7.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,7.0,10.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,10.0,8.0,80 %ile,79 %ile,73 %ile,41 %ile,90 %ile,85 %ile,55 %ile,24 %ile,65 %ile,64 %ile,82 %ile,83 %ile,81 %ile,75 %ile,87 %ile,86 %ile,78 %ile,65 %ile,93 %ile,46 %ile,83 %ile,86 %ile,88 %ile,82 %ile,84 %ile,86 %ile,91 %ile,91 %ile,86 %ile,81 %ile,91 %ile,76 %ile,11.0,1063414.0,0.0,0.0,0.0,5425.030168207552,1816906.7155681015,42101031000
66273,66274,42101031101,Pennsylvania,PA,Philadelphia,3,4967.0,4967.0,2830.0,1600.0,1736.0,2217.0,0.717133078316891,4257.0,0.857056573384336,2867.0,0.577209583249446,186.0,0.083897158322057,300.0,0.1875,583.0,0.206007067137809,417.0,0.083954097040467,534.0,0.107509563116569,9.123211232876708,43.5670535947712,0.463705780135465,30.0,0.4,842.4813879008038,1571.0,0.904953917050691,0.208341183891154,1.61085354023778,2.21263686774004,0.0,,47.330783168914806,45.179383933964125,60.23917857861884,59.52204550030195,58.08777934366817,55.21924703040061,70.27904167505531,61.67344473525262,61.67344473525262,51.63358163881615,0.0,,91.0,87.0,89.0,79.0,93.0,83.0,83.0,23.0,66.0,63.0,84.0,83.0,81.0,77.0,98.0,86.0,86.0,72.0,0.0,,90.0,91.0,94.0,91.0,92.0,93.0,98.0,96.0,95.0,91.0,0.0,,10.0,9.0,9.0,8.0,9.0,10.0,9.0,3.0,7.0,7.0,9.0,9.0,9.0,8.0,11.0,9.0,9.0,8.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,1.0,0.0,91 %ile,87 %ile,89 %ile,79 %ile,93 %ile,83 %ile,83 %ile,23 %ile,66 %ile,63 %ile,84 %ile,83 %ile,81 %ile,77 %ile,98 %ile,86 %ile,86 %ile,72 %ile,0 %ile,,90 %ile,91 %ile,94 %ile,91 %ile,92 %ile,93 %ile,98 %ile,96 %ile,95 %ile,91 %ile,0 %ile,,10.0,349649.0,0.0,0.0,0.0,3252.558469356258,597272.8825079451,42101031101
66274,66275,42101031102,Pennsylvania,PA,Philadelphia,3,4709.0,4709.0,2729.0,1253.0,1383.0,1978.0,0.699511573582501,4333.0,0.920152898704608,2255.0,0.478870248460395,318.0,0.16076845298281,181.0,0.144453312051077,712.0,0.260901429094906,307.0,0.065194308770439,576.0,0.122318963686557,9.124333150684928,43.5140718954248,0.4686630607373,30.0,0.4,1682.55446745571,1016.0,0.734634851771511,0.201990543612865,1.8859949848588,2.71380234036045,49.6598340001,,46.1677638564451,44.0692291356976,58.75897218093012,58.05946060734762,56.66043746018262,62.25653004884264,63.65555319600764,60.157995328095126,62.25653004884264,53.86239116585261,64.35506476959014,,90.0,91.0,80.0,96.0,90.0,90.0,64.0,31.0,66.0,63.0,84.0,83.0,81.0,89.0,91.0,86.0,89.0,77.0,92.0,,89.0,90.0,94.0,90.0,91.0,96.0,96.0,96.0,95.0,92.0,96.0,,10.0,10.0,9.0,11.0,10.0,10.0,7.0,4.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,10.0,0.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,0.0,90 %ile,91 %ile,80 %ile,96 %ile,90 %ile,90 %ile,64 %ile,31 %ile,66 %ile,63 %ile,84 %ile,83 %ile,81 %ile,89 %ile,91 %ile,86 %ile,89 %ile,77 %ile,92 %ile,,89 %ile,90 %ile,94 %ile,90 %ile,91 %ile,96 %ile,96 %ile,96 %ile,95 %ile,92 %ile,96 %ile,,11.0,398109.0,0.0,0.0,0.0,3860.8396832255626,679944.4569568813,42101031102
66275,66276,42101031200,Pennsylvania,PA,Philadelphia,3,5146.0,5146.0,3762.0,1631.0,1759.0,2883.0,0.689953361834434,4552.0,0.884570540225417,2549.0,0.495336183443451,530.0,0.183836281651057,167.0,0.102391171060698,722.0,0.191919191919191,353.0,0.068596968519238,742.0,0.144189661873299,9.1123594520548,43.5307901960784,0.470382418343811,30.0,0.4,3278.62402098977,1289.0,0.732802728823195,0.226941454971369,2.07420069254112,2.64095099429917,166.451738667,,44.84696851923821,43.46706179556934,58.64603575592689,57.266129032258014,55.886222308589154,65.54556937427121,62.7857559269335,60.7158958414302,62.095802565099056,52.43645549941699,67.61542945977453,,90.0,89.0,82.0,97.0,86.0,81.0,68.0,43.0,65.0,63.0,85.0,83.0,81.0,95.0,91.0,88.0,90.0,76.0,98.0,,88.0,90.0,94.0,90.0,90.0,97.0,96.0,96.0,95.0,91.0,97.0,,10.0,9.0,9.0,11.0,9.0,9.0,7.0,5.0,7.0,7.0,9.0,9.0,9.0,11.0,10.0,9.0,10.0,8.0,11.0,0.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,0.0,90 %ile,89 %ile,82 %ile,97 %ile,86 %ile,81 %ile,68 %ile,43 %ile,65 %ile,63 %ile,85 %ile,83 %ile,81 %ile,95 %ile,91 %ile,88 %ile,90 %ile,76 %ile,98 %ile,,88 %ile,90 %ile,94 %ile,90 %ile,90 %ile,97 %ile,96 %ile,96 %ile,95 %ile,91 %ile,97 %ile,,11.0,383593.0,0.0,0.0,0.0,3946.1879696634246,655128.8466988694,42101031200
